In union,ISO code,Country,MW_1549_1970,MW_1549_1971,MW_1549_1972,MW_1549_1973,MW_1549_1974,MW_1549_1975,MW_1549_1976,MW_1549_1977,MW_1549_1978,MW_1549_1979,MW_1549_1980,MW_1549_1981,MW_1549_1982,MW_1549_1983,MW_1549_1984,MW_1549_1985,MW_1549_1986,MW_1549_1987,MW_1549_1988,MW_1549_1989,MW_1549_1990,MW_1549_1991,MW_1549_1992,MW_1549_1993,MW_1549_1994,MW_1549_1995,MW_1549_1996,MW_1549_1997,MW_1549_1998,MW_1549_1999,MW_1549_2000,MW_1549_2001,MW_1549_2002,MW_1549_2003,MW_1549_2004,MW_1549_2005,MW_1549_2006,MW_1549_2007,MW_1549_2008,MW_1549_2009,MW_1549_2010,MW_1549_2011,MW_1549_2012,MW_1549_2013,MW_1549_2014,MW_1549_2015,MW_1549_2016,MW_1549_2017,MW_1549_2018,MW_1549_2019,MW_1549_2020,MW_1549_2021,MW_1549_2022,MW_1549_2023,MW_1549_2024,MW_1549_2025,MW_1549_2026,MW_1549_2027,MW_1549_2028,MW_1549_2029,MW_1549_2030,MW_1549_2031,MW_1549_2032,MW_1549_2033,MW_1549_2034,MW_1549_2035,MW_1549_2036,MW_1549_2037,MW_1549_2038,MW_1549_2039,MW_1549_2040,MW_1549_2041,MW_1549_2042,MW_1549_2043,MW_1549_2044,MW_1549_2045,MW_1549_2046,MW_1549_2047,MW_1549_2048,MW_1549_2049,MW_1549_2050
1,108,Burundi,502671.2404,516342.4341,509696.6048,503214.1901,519352.4587,534151.4389,546634.9383,562718.8514,582312.2144,596541.8111,629222.5879,660165.1114,670396.6037,683203.1795,692525.4066,698581.6659,701064.4567,709827.2355,719187.5299,725521.9407,733613.4466,742539.8243,762275.1833,692443.2621,686304.4028,764668.5126,746778.4112,729941.2628,745880.4011,770846.2814,789493.0758,814950.7468,846154.8034,882615.7882,929439.8599,975703.6783,1019852.913,1066204.083,1122354.534,1200261.558,1271248.893,1318347.194,1366770.369,1417983.661,1462325.967,1476496.388,1479997.068,1501699.267,1544659.829,1596126.477,1639468.873,1682692.806,1727501.956,1776233.041,1823839.46,1869778.435,1917655.626,1968549.52,2024300.219,2082085.893,2140641.721,2200242.27,2260074.369,2320670.976,2383236.206,2448313.339,2515619.223,2584631.419,2653353.22,2722666.05,2792812.21,2860476.131,2927889.003,2994692.555,3066384.089,3138410.765,3199219.496,3260077.818,3323279.354,3386093.352,3445495.201
1,112,Belarus,1641558.95,1656225.275,1667306.074,1669039.386,1671187.306,1673866.97,1675553.267,1677536.242,1676648.83,1677860.954,1675962.395,1679736.984,1682801.468,1680963.378,1683487.807,1685510.832,1680982.233,1672164.935,1662725.981,1653527.469,1645155.602,1641201.546,1647051.201,1662303.867,1679295.91,1692681.613,1700142.22,1698667.821,1693702.738,1685569.485,1674708.912,1664580.059,1652924.187,1642300.39,1630108.983,1613862.129,1596738.251,1578355.484,1558432.387,1539584.355,1521027.886,1501515.775,1482894.232,1465721.717,1449644.416,1434174.289,1417898.722,1400437.549,1382223.186,1359242.471,1329896.156,1298075.207,1268380.253,1242619.778,1217984.112,1193855.69,1170269.01,1147664.417,1125864.787,1104528.988,1083795.319,1063884.51,1045304.631,1026379.59,1007233.28,989618.9876,972512.7134,955908.7834,939475.6462,923109.7987,908681.3397,896389.2826,884068.9749,872287.5993,862466.0604,854361.185,848245.1644,843097.3922,836901.1027,829358.1646,821543.0385
1,116,Cambodia,984628.1805,966753.4703,971806.7121,983632.2076,996305.0342,979140.34,927288.5004,871169.1483,814497.1587,816985.8734,843868.87,851714.8717,877013.2072,913776.5209,950695.2162,982866.8412,1024368.546,1070583.835,1111958.355,1154371.992,1203569.66,1251797.263,1331766.422,1432651.791,1520667.63,1607682.364,1695524.537,1788245.362,1852758.079,1887959.626,1927451.126,1969512.296,2012965.002,2057937.296,2104496.17,2152210.613,2202848.69,2253781.992,2302984.504,2351238.135,2397818.518,2457439.915,2516652.934,2576179.836,2635387.564,2691864.729,2745392.707,2794829.141,2840007.845,2883948.346,2932917.279,2984935.797,3036446.315,3089174.22,3142793.712,3196495.012,3247555.644,3293078.971,3331270.71,3360877.131,3381915.219,3395779.838,3406308.487,3416045.767,3425092.425,3433280.981,3439489.286,3443856.449,3446682.974,3447193.946,3444868.401,3439663.202,3433363.442,3426908.245,3421334.634,3417171.774,3414072.4,3411242.042,3406796.5,3399719.83,3388620.463
1,120,Cameroon,1096929.177,1118920.525,1142014.114,1166232.174,1191601.14,1218195.132,1242917.92,1263497.239,1287960.942,1314837.148,1354177.557,1401347.287,1417717.427,1425647.811,1456356.22,1494325.51,1534293.379,1576347.214,1618883.036,1662758.703,1710231.168,1759592.479,1810605.317,1864792.221,1921557.34,1980071.157,2041271.575,2105773.743,2173117.015,2242093.523,2311632.461,2383412.482,2459929.424,2538374.868,2616817.663,2669190.061,2721408.037,2777167.701,2835502.981,2893530.172,2951756.022,3009953.389,3068899.052,3129085.985,3203301.398,3283743.808,3352838.667,3411180.509,3466384.054,3522707.777,3580013.749,3637315.381,3695905.421,3758469.405,3823648.945,3890226.354,3957442.061,4025683.576,4096091.405,4168794.329,4244313.31,4321882.62,4400945.653,4483017.603,4568557.749,4657478.797,4749761.323,4844588.065,4941969.787,5042655.943,5147048.521,5256316.044,5370391.854,5487839.926,5609261.247,5735738.771,5867990.341,6005900.051,6147880.492,6293358.406,6442373.543
1,124,Canada,3622324.593,3731470.759,3787521.653,3838411.093,3898502.101,3961762.234,4021808.159,4078098.409,4131593.566,4187456.873,4249292.621,4312320.097,4371826.606,4426728.208,4477799.954,4525355.046,4572056.854,4623249.674,4685143.895,4754563.336,4808996.974,4838093.833,4854602.398,4864107.235,4868759.251,4870701.682,4861289.761,4835076.646,4800931.586,4767902.911,4738293.099,4711526.573,4681425.991,4642148.654,4596364.351,4549217.799,4501864.477,4485375.064,4471853.035,4460349.29,4445079.29,4426101.866,4407599.626,4387265.08,4362332.561,4341076.093,4338761.949,4355603.966,4383928.556,4417557.343,4441899.767,4454790.374,4490157.559,4549302.437,4596178.332,4627898.957,4653192.869,4673502.743,4691814.328,4708031.38,4721708.993,4733789.395,4744327.356,4752963.255,4761676.563,4770032.415,4778691.824,4790366.449,4803228.391,4813532.18,4820231.099,4827614.259,4838441.456,4852246.069,4868365.748,4885985.518,4905486.727,4926868.015,4949643.344,4971716.425,4993965.173
1,132,Cabo Verde,25023.4456,25550.583,25896.3759,26196.1951,26545.9391,27110.8761,27846.6786,28540.7889,29183.5085,29760.5535,30327.5418,30825.0753,31325.1556,31873.7948,32452.0429,33050.1267,33669.4643,34320.9419,35010.4066,35781.7395,36781.5866,37941.7605,39087.5229,40216.0459,41317.315,42374.7676,43385.7441,44364.8398,45318.0718,46241.8189,47241.945,48413.4758,49643.7162,50827.8072,51964.4154,53052.55,54037.8391,54963.6379,55836.3091,56660.472,57419.1088,58090.6571,58678.5557,59177.2498,59572.7026,59855.6801,60001.4568,59997.1087,59867.7521,59649.0066,59330.1426,59576.7717,60359.4689,61092.1437,61891.3057,62677.9925,63377.3386,64041.9306,64736.4808,65431.2456,66069.3459,66617.3364,67096.7145,67518.6515,67876.2806,68192.4443,68418.1467,68541.2953,68612.3004,68665.6446,68712.0266,68619.2697,68419.4315,68266.6228,68140.7209,68037.625,67947.851,67925.0906,68030.5669,68221.2758,68467.7714
1,136,Cayman Islands,1333.4238,1412.1686,1510.1901,1615.9779,1730.3877,1853.1406,1980.0892,2116.247,2258.1736,2402.5744,2533.6087,2670.9655,2824.3863,2992.9902,3178.1908,3376.589,3579.9929,3788.7157,4003.7175,4222.626,4459.7093,4727.7515,5021.8131,5333.9776,5654.2555,5977.0266,6302.8891,6626.3972,6939.6881,7217.6748,7401.3737,7526.2893,7665.0639,7816.2162,7979.1708,8162.557,8354.2483,8546.3308,8741.2669,8931.9709,9089.2162,9138.1768,9129.0372,9138.3201,9169.3549,9224.4699,9296.7943,9372.0195,9443.7538,9520.9406,9607.5137,9652.0602,9651.3553,9648.4981,9642.6259,9631.6422,9619.4956,9610.7939,9599.6698,9586.8734,9575.7991,9567.5435,9559.6519,9553.4394,9550.7332,9545.7169,9548.7657,9564.2223,9588.2567,9622.9417,9666.3072,9724.847,9798.004,9881.637,9980.1151,10097.1958,10242.0601,10414.5546,10614.2902,10825.9238,11041.9652
1,140,Central African Republic,352962.6429,359516.996,365328.1823,370938.1047,376826.7482,383110.753,387492.256,391163.2308,395070.1826,399241.9341,403708.173,408488.7774,413593.6499,419045.0651,424771.2914,430652.2014,436630.5013,442683.0483,449994.7825,460654.4254,473333.0774,486172.0836,499787.476,513997.6107,528202.393,541442.3808,554055.395,568603.0152,583843.3814,599667.3217,615524.9967,627461.4118,639864.7208,653741.906,665183.039,677911.5928,687779.0358,696016.735,706927.2806,712111.4317,715784.801,718522.6896,711955.7644,702064.6443,683073.448,672458.4595,681351.0466,691228.0278,702218.1712,716188.1897,735502.0404,749342.7854,759327.9562,781712.2084,811388.0303,843831.4924,878150.0776,911826.9731,944760.5797,976776.8346,1008930.339,1042067.884,1074591.626,1106098.798,1136840.343,1166897.336,1196460.983,1225065.542,1253893.621,1283273.335,1311831.19,1339635.314,1366854.908,1394979.826,1423855.676,1451794.081,1478573.073,1504027.361,1529182.561,1553552.179,1576088.146
1,144,Sri Lanka,1704990.906,1751782.69,1798013.983,1844624.153,1890802.279,1936598.153,1982736.573,2029866.548,2078229.643,2126900.543,2175100.83,2219982.247,2253156.521,2272124.003,2283309.74,2310243.415,2362036.726,2417008.314,2469328.31,2526091.507,2565744.429,2608667.343,2687583.147,2772569.35,2847696.343,2934139.674,3032872.838,3125803.261,3214257.373,3298318.863,3375686.122,3439117.495,3482889.138,3516100.086,3545512.987,3570422.45,3592440.145,3611051.436,3625149.308,3634863.879,3641095.502,3645606.135,3655452.353,3671258.607,3687220.059,3703013.545,3719330.506,3734895.054,3747399.212,3757785.57,3767170.781,3776183.324,3785973.271,3796388.064,3806457.16,3814188.029,3817246.618,3814652.452,3806410.45,3793612.115,3778231.987,3762256.934,3747556.186,3735428.701,3724721.147,3714049.507,3702843.774,3691383.416,3679628.813,3666305.164,3650058.88,3630477.998,3607769.475,3582429.774,3554725.517,3525390.133,3494969.307,3463541.654,3431306.633,3397728.672,3362439.344
1,148,Chad,656154.5,668324.826,680824.24,693706.4725,706199.282,717379.3825,726819.08,734947.412,742903.6355,755704.366,739588.1995,723508.8735,780783.3505,842362.739,841122.3735,835525.545,865980.557,907532.168,946659.7585,984106.4465,1010001.331,1055088.463,1112809.834,1128121.898,1142716.57,1208446.52,1274537.084,1315842.473,1355879.226,1399780.909,1441582.866,1479776.706,1522573.291,1586039.205,1668266.061,1737942.627,1793074.046,1845241.179,1903204.526,1966036.087,2025273.598,2089948.506,2157596.68,2231740.103,2308853.187,2370731.74,2434320.61,2510312.997,2591931.691,2668432.025,2745919.417,2841959.196,2939258.509,3103661.963,3294279.572,3395635.895,3454954.495,3529975.686,3619655.158,3710176.402,3801237.969,3894735.382,3990913.77,4084565.529,4174509.798,4265248.566,4359436.821,4454099.043,4546418.894,4638967.938,4729211.313,4817499.476,4904683.964,4987927.788,5071071.984,5156247.753,5237126.04,5311297.771,5383967.097,5454880.277,5524266.395
1,152,Chile,1296312.826,1314223.771,1333180.465,1352914.411,1372633.06,1392239.516,1411629.277,1430412.306,1449195.542,1469024.306,1490513.096,1513502.499,1537781.025,1563476.881,1590289.849,1617821.184,1645838.827,1674411.293,1703547.06,1732779.22,1762127.713,1791051.275,1819015.47,1845964.925,1871509.715,1895374.445,1917199.556,1936561.184,1953856.556,1969069.579,1981740.043,1992510.413,2002090.537,2010548.823,2017916.193,2024300.889,2029587.851,2033903.974,2037474.52,2040261.868,2042421.189,2044091.458,2065594.49,2087013.039,2109811.769,2134186.264,2165605.365,2210631.403,2264693.966,2316543.98,2351347.952,2376034.049,2401760.922,2425636.727,2447540.077,2466526.182,2483022.369,2496693.112,2507571.356,2515739.613,2521367.548,2524394.909,2524782.878,2522858.46,2518762.675,2512290.636,2503110.045,2491143.489,2477147.189,2461213.311,2442562.155,2420755.194,2397616.484,2374680.311,2350503.258,2323629.334,2294505.349,2266612.641,2240197.135,2214009.008,2188445.927
1,156,China,121762480,124821249.7,128335369.9,132147932,135970326.8,140150996.7,144537786.3,149374313.7,154296868,158493420.4,162330016.2,165943548.6,170545163.7,175866661.8,180789310.8,184968343.5,188905574,193423598.1,199615403.8,206331463,212617536.3,218464387.2,223906158.4,229724555.3,235502897.3,240634742.3,245159379.3,248941156.2,252208513,255030284.6,256956551.4,258218473,258754032.2,258622414,258417525.5,258234299.2,258467105.1,258766887.1,259049744.6,260549495.5,263273238.3,265217606.9,265371934,262214361.3,258206116.9,254951323.8,251488928.7,247993930.7,243759099.2,238604288.4,233517725.3,228364265.2,223221547,218244772.6,213770064.7,210333485.9,207540063.6,205114950.8,202960845,200598521.8,198044192.5,195233923.9,191853107.7,188690069.6,185900168.3,182678502.6,178794671.4,174327119,169870025.9,165507045.4,160785971.5,156966945.7,154750472.2,152834592.8,150916192.7,148926385,146813498.5,144822881.8,142709746.6,140430659.2,137826710.6
1,158,"China, Taiwan Province of China",1965278.876,2024987.887,2090370.631,2163715.886,2245288.709,2331443.974,2417113.861,2500231.505,2584463.416,2673096.263,2766753.296,2828392.703,2888389.605,2946910.677,3005584.617,3061560.254,3114368.756,3160844.683,3203226.934,3243761.651,3279684.502,3316973.007,3354452.817,3389575.024,3425961.194,3467418.133,3511395.772,3542129.039,3558352.867,3572974.126,3587802.071,3583289.594,3558334.638,3529481.356,3498351.374,3463931.802,3430728.738,3399641.838,3363296.667,3324952.091,3282294.305,3232220.951,3177945.075,3121359.281,3063638.304,3004103.919,2943950.74,2887893.615,2832893.6,2771162.223,2703751.549,2627278.961,2555975.999,2497017.147,2434502.517,2369776.356,2299849.282,2227704.22,2158264.448,2081157.213,2005516.853,1936254.759,1869007.177,1806354.779,1748085.828,1699469.272,1666479.312,1642055.077,1613729.023,1586436.201,1564327.904,1542939.446,1525813.367,1509554.542,1494420.241,1482585.737,1473106.675,1465736.161,1461217.635,1468845.136,1475246.159
1,170,Colombia,2418057.78,2491880.948,2568071.034,2649133.747,2726175.829,2806536.016,2888719.935,2976856.284,3072660.892,3173167.151,3280451.128,3392646.58,3508536.763,3631197.453,3758436.43,3885011.842,4009661.029,4134280.569,4260102.79,4385951.525,4511546.933,4631707.012,4748114.591,4863138.063,4974691.252,5083160.039,5188126.442,5292078.762,5395587.346,5493878.118,5584847.317,5672442.815,5757449.285,5837772.121,5912791.151,5981991.312,6051119.399,6116716.512,6176391.633,6232051.95,6285794.471,6335259.042,6379721.573,6420346.881,6456884.88,6491531.553,6539753.961,6634770.306,6771699.233,6908472.441,7019286.55,7108717.02,7195064.527,7280183.064,7358068.433,7426220.067,7484790.004,7536188.135,7583283.631,7624083.551,7654911.687,7674951.78,7686672.991,7693780.673,7698006.761,7697489.249,7689621.527,7674764.039,7654120.18,7627006.14,7591019.784,7544956.254,7490402.596,7428928.861,7363041.437,7296292.023,7230300.659,7163558.923,7094788.338,7027542.689,6964245.811
1,174,Comoros,35471.1245,36310.981,37219.7935,38200.7988,39263.6628,40432.4051,41719.4472,43114.54,44604.5922,46187.0425,47872.1156,49420.0288,50925.4013,52469.6912,54046.0914,55650.1087,57271.773,58902.6678,60547.6525,62219.6766,63900.5203,65495.5017,66593.7687,67294.7294,68063.1077,68917.4833,69880.139,71020.1297,72389.5908,73937.7958,75397.5751,76650.2541,77790.0115,79132.7963,81179.0994,83721.5977,86344.8516,89017.3436,91710.7072,94385.0739,97010.9258,99607.7324,102205.1581,104923.2531,107697.5196,110336.4761,112829.4519,115366.0969,118028.088,120711.6582,123494.2993,126353.512,129216.2701,132056.1395,134758.9799,137306.8461,139781.4282,142176.6967,144509.251,146804.6062,149089.0889,151390.6069,153739.0544,156152.8562,158597.5634,161042.5501,163480.2962,165852.1021,168145.895,170411.7057,172684.6836,175000.8678,177402.4112,179916.7264,182495.3635,185001.057,187314.6859,189363.4512,191155.7196,192701.6254,194021.8376
1,175,Mayotte,3725.6133,3787.3908,3861.5951,3947.7468,4047.3247,4154.144,4263.5863,4378.6219,4546.6323,4827.6818,5188.5614,5586.3992,6013.3029,6452.221,6897.5359,7384.7147,8000.228,8731.9453,9508.2065,10318.4033,11145.3218,11994.1785,12957.7067,14048.2295,15195.8398,16372.7821,17543.7332,18600.1298,19453.421,20209.5261,20968.4597,21715.3815,22280.5827,22451.383,22887.5443,23930.533,25199.0798,26541.1879,27533.0154,28292.9594,28989.0769,29594.3428,30252.9349,31262.9872,32567.3009,33930.9724,35281.2791,36398.7077,36885.8222,37491.367,38632.2125,39852.1585,41171.6467,42268.8865,43229.1793,44316.1001,45429.2481,46536.5653,47622.8825,48792.8649,50062.8858,51289.7935,52456.1341,53662.4232,54897.2014,56068.6197,57286.9234,58571.4111,59847.8248,61176.7213,62541.9758,64053.0735,65604.2147,67150.5074,68876.7493,70703.0561,72662.7739,74733.495,76857.9338,79064.5738,81342.1691
1,178,Congo,176339.9829,181130.2365,186114.5836,191354.1386,196819.9599,201834.063,206326.3403,210775.7891,215185.6901,219661.509,224304.6288,229168.8124,234244.8828,239635.4098,246763.602,255531.1451,264583.2727,273825.1385,283314.3694,293479.3658,304123.3878,315164.2228,326544.7895,339218.1755,352457.3182,365240.783,378087.4264,387809.5244,398605.8035,412630.147,435703.3589,458884.393,470545.9653,485530.9629,506038.3201,528641.6245,549835.1336,570227.6304,586610.0082,609747.5237,634315.0822,649313.2406,659522.0487,665881.2468,672492.9333,679523.7991,687142.567,695736.2224,705074.1949,714900.025,725609.7617,737343.5255,750202.8952,764251.8204,778900.6955,793992.6973,809814.9971,826605.7949,844300.1456,862901.2573,882562.8909,903412.1475,925337.7775,948194.5428,971477.0843,995277.4413,1020126.52,1045750.245,1071942.45,1098664.596,1126042.319,1154312.628,1183101.385,1212352.856,1241998.85,1272065.817,1302690.074,1333576.769,1364682.885,1395947.809,1427516.362
1,180,Democratic Republic of the Congo,3375907.341,3449287.039,3519241.564,3592828.682,3668083.086,3743868.912,3817536.991,3890097.386,4009301.064,4163453.945,4290405.206,4402861.227,4526060.224,4667067.913,4826485.306,4978214.959,5116330.983,5257058.787,5406084.415,5555577.771,5726990.174,5903464.005,6089147.892,6301675.76,6663233.236,6959153.415,6967791.049,6939153.376,7069131.885,7300878.219,7514708.365,7726816.008,7931803.651,8124303.701,8327778.316,8559190.237,8796457.48,9025969.865,9190017.564,9367704.411,9567693.026,9789171.784,10020493.03,10266245.67,10517298.68,10764336.28,11075476.15,11413138,11679525.08,11905476.82,12162609.65,12443186.42,12729751.84,13032480.07,13348278.53,13680327.36,14029368.54,14392987.95,14769493.91,15157606.22,15557635.8,15972803.03,16403677.43,16848496.89,17306383.1,17776947.15,18261615.7,18765258.21,19289540.47,19832392.13,20392219.26,20969818.36,21569697.54,22191650.15,22832104.64,23480888.08,24142002.91,24833367.26,25557837.58,26304564.63,27065500.91
1,184,Cook Islands,2337.0841,2371.1473,2345.0468,2281.3822,2202.2439,2105.9084,1999.3524,1951.8332,1967.8249,1984.0932,1992.8428,1989.0038,1980.4619,1969.5051,1956.0523,1937.7515,1910.0407,1917.9591,1965.7359,2009.6929,2049.2256,2080.2707,2108.1791,2134.771,2153.0817,2162.6229,2160.3073,2126.9859,2062.7124,1990.2496,1916.7787,1840.0865,1810.0096,1828.6364,1839.343,1846.7875,1856.1741,1918.3547,2011.0138,2105.829,2199.8378,2286.5967,2315.3904,2295.6154,2274.6472,2251.4808,2226.5194,2183.2815,2119.2058,2048.2875,1972.6655,1884.7564,1778.604,1662.2336,1555.4319,1462.9076,1378.1382,1306.8339,1247.6655,1197.7152,1159.5749,1130.0697,1107.5033,1088.3526,1069.0738,1054.8383,1047.0843,1041.5113,1038.5745,1039.15,1041.4189,1043.4592,1046.3489,1052.0692,1058.0645,1063.7575,1073.8637,1090.0609,1109.2545,1130.8581,1154.3525
